,original_review,original_reply,rating,gpt_review,gpt_reply,sentiment,score
3665,"추운날이였지만, 식지않고 빠르고 맛있게 잘먹었습니다. 이상하게도 치킨이랑 떡볶이가 같이 땡겨 처음으로 주문하게되었는데 다음에도 다시 꼭 주문할께요~ ",맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 즐거운 저녁 시간되세요 남은 올해 마무리 잘 하시고 날씨가 추워졌으니 감기조심하세요 꼬옥~ 이용 해주셔서 진심으로 감사합니다 ,5, 배달이 너무 오래걸렸고 음식이 식어서 맛이 별로였어요. 다시 시키기는 좀 그렇네요 ," 죄송합니다. 배달 시간과 음식의 상태에 대해 개선해보도록 하겠습니다. , ",부정,0.9380744695663452
3666,정말. 너어어어무 맛있어요! 리뷰 이벤트로 주신 미니핫도그 엄청 쫀득쫀득하고 맛있어요! 뭐 치킨이랑 떡볶이는 말할것도 없이 맛있구요! 쫄깃 떡볶이와 바삭 치킨의 만남은 사랑 ,맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 즐거운 저녁 시간되세요 남은 올해 마무리 잘 하시고 날씨가 추워졌으니 감기조심하세요 꼬옥~ 이용 해주셔서 진심으로 감사합니다 ,5, 치킨 맛이 별로였어요. 다음에는 다른 메뉴 시킬게요 ," 죄송합니다. 치킨의 맛에 대해 다음에는 더 맛있는 메뉴를 시도해보시는 것을 추천드립니다. , ",부정,0.9142028093338013
3667,떡볶이랑 치킨정말 맛있네요~담에 재주문 하겠습니다~ ,맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 즐거운 저녁 시간되세요 남은 올해 마무리 잘 하시고 날씨가 추워졌으니 감기조심하세요 꼬옥~ 이용 해주셔서 진심으로 감사합니다 ,5, 떡볶이랑 치킨이 다 맛없어서 식대 아까웠어요. 다른 가게에서 시켜야겠어요 ," 죄송합니다. 다른 음식을 시켜드릴 것을 추천드립니다. , ",부정,0.9055566787719727
3668,첫주문이였는데 넘 만족했어요. 떡볶이와 치킨 모두 좋은 경우는 드문데 대만족! 다양하게 먹고 싶은날 주문하기 정말 좋을것 같아요~,맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 즐거운 저녁 시간되세요 남은 올해 마무리 잘 하시고 날씨가 추워졌으니 감기조심하세요 꼬옥~ 이용 해주셔서 진심으로 감사합니다 ,5, 음식이 완전 맛이 없었어요. 뭔가 재료도 좀 마음에 들지 않고 맛도 그냥 그랬어요 ," 죄송합니다. 음식의 맛과 재료에 대한 부분을 개선해보도록 하겠습니다. , ",부정,0.9284700155258179
3669,너무 맛있네요! 감사합니다!,맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 즐거운 저녁 시간되세요 남은 올해 마무리 잘 하시고 날씨가 추워졌으니 감기조심하세요 꼬옥~ 이용 해주셔서 진심으로 감사합니다 ,5, 치킨이 맛이 별로였어요. 몇 번 시켜먹었는데 이번에는 실망이었어요 ," 죄송합니다. 치킨의 맛에 대한 실망을 안겨드려 죄송합니다. , ",부정,0.9083292484283447
3670,넘 마싯게 머거서 또 시킬거에욤~ 계란두 넘 잘 삶으셔서 부들부들 잘 머것슴다,맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 즐거운 저녁 시간되세요 남은 올해 마무리 잘 하시고 날씨가 추워졌으니 감기조심하세요 꼬옥~ 이용 해주셔서 진심으로 감사합니다 ,5," 맛이 별로였어요, 음식이 촉촉하지 않고 식어서 먹기가 좀 그랬네요. 다음에는 안시킬 거 같아요 "," 죄송합니다. 음식이 식어서 맛있지 않았던 점 정말 죄송합니다. 앞으로 배달 속도와 음식의 품질을 개선하도록 노력하겠습니다. , ",부정,0.9427690505981445
3671,치킨하고 떡볶이 덮밥까지 완벽하네요,맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 즐거운 저녁 시간되세요 남은 올해 마무리 잘 하시고 날씨가 추워졌으니 감기조심하세요 꼬옥~ 이용 해주셔서 진심으로 감사합니다 ,5, 버거가 늘어져있고 튀김이 느끼했어요. 별로였어요. ," 음식의 퀄리티에 대한 문제를 인식하고 있으며, 손님들께서 맛있는 식사를 할 수 있도록 최선을 다하겠습니다. 불편을 끼쳐드려 죄송합니다. , ",부정,0.9093596339225769
3672,최고였어요 떡볶이집인데 치킨이 진짜 야무지네요 떡볶이는 둘다 맛있었지만 로제가래떡이 매우면서 크리미한게 더 제스타일이었습니다! 전부 맛있어요 찾앗다 맛집 요눔!,맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 즐거운 저녁 시간되세요 남은 올해 마무리 잘 하시고 날씨가 추워졌으니 감기조심하세요 꼬옥~ 이용 해주셔서 진심으로 감사합니다 ,5, 맛이 없었어요. 떡볶이도 덜맵고 치킨도 맛이 없었어요. ," 맛이 부족했던 점 깊이 반성하고, 적절한 대처가 이루어질 수 있도록 조치를 취하겠습니다. 더 나은 서비스를 제공하기 위해 노력하도록 하겠습니다. , ",부정,0.9145132899284363
3673,배달도 엄청 빠르고 맛있어요,맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 즐거운 저녁 시간되세요 남은 올해 마무리 잘 하시고 날씨가 추워졌으니 감기조심하세요 꼬옥~ 이용 해주셔서 진심으로 감사합니다 ,5, 별로였어요. 음식이 맛이 없고 배달도 늦어서 실망했어요. ," 퀄리티와 맛의 부족으로 인해 실망을 드렸다는 점 대단히 죄송합니다. 이번 사례로 인해 조치를 취하여 앞으로 같은 문제가 발생하지 않도록 하겠습니다. , ",부정,0.9268723130226135
3674,맛있어요 강추합니다!,맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 즐거운 저녁 시간되세요 남은 올해 마무리 잘 하시고 날씨가 추워졌으니 감기조심하세요 꼬옥~ 이용 해주셔서 진심으로 감사합니다 ,5, 음식이 불평입니다. 너무 식어서 먹기가 좀 그랬네요. 맛도 별로였어요. ," 식수 후에 음식의 맛과 온도에 대한 문제를 인식하였습니다. 손님들께 최고의 서비스를 제공하기 위해 노력하겠습니다. 이용에 불편을 드려 죄송합니다. , ",부정,0.925731360912323
3675,이사후 처음 시켜 먹는데 너무 맛있네요 아이가 너무 좋아합니다.,맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 즐거운 저녁 시간되세요 남은 올해 마무리 잘 하시고 날씨가 추워졌으니 감기조심하세요 꼬옥~ 이용 해주셔서 진심으로 감사합니다 ,5, 맛이 없고 떡볶이도 식어서 전혀 맛있지 않았어요. 실망했어요. ," 요리를 위한 더 나은 품질을 제공하기 위해 노력하고 있습니다. 더 맛있고 신선한 음식을 제공하기 위해 노력하도록 하겠습니다. 불편을 드려 죄송합니다. , ",부정,0.9319337606430054
3676,리뷰 쓴다는 걸 깜빡하고 하루 지나서야 쓰네요. 떡볶이도 치킨도 고소하고 맛있습니다 양도 많고요. 맛있었습니다!,맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 즐거운 저녁 시간되세요 남은 올해 마무리 잘 하시고 날씨가 추워졌으니 감기조심하세요 꼬옥~ 이용 해주셔서 진심으로 감사합니다 ,5, 음식이 충분히 맛있지 않았어요. 배달도 늦었고 음식도 식어서 실망했습니다. ," 고객님의 소중한 의견을 받아들이고, 퀄리티 개선에 주력하겠습니다. 앞으로 좀 더 만족스러운 식사를 할 수 있도록 노력하겠습니다. 불편을 드려 죄송합니다. , ",부정,0.9394945502281189
3677,치즈2배 감사합니다 ,안녕하세요 맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 주말 잘 보내세요! 이용 해주셔서 정말 감사합니다~,5, 맛이 별로였어요. 특히 떡볶이는 식어서 먹기가 좀 그랬네요. ," 음식의 신선도와 맛에 대한 문제를 절대 간과할 일이 없도록 조치를 취하고, 발전을 위한 노력을 아끼지 않도록 하겠습니다. 손님들께 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 이용에 불편을 드려 죄송합니다. , ",부정,0.937386155128479
3678,배달예상시간보다 일찍 보내주셔서 너무 맛있게 먹었습니다! 다음에 또 시킬게요! ,"안녕하세요 ki 님, 맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 주말 잘 보내세요! 이용 해주셔서 정말 감사합니다~",5, 음식이 식고 맛도 별로였어요. 배달도 늦어서 실망했습니다. ," 음식의 식음온도에 대한 문제점을 인식하였습니다. 앞으로 더 신선하고 맛있는 음식을 전달하기 위해 노력하도록 하겠습니다. 불편을 드려 죄송합니다. , ",부정,0.9326909184455872
3679,배송이 빨르고 맛이도 짱입니다. 넘 잘 먹었습니다~,"안녕하세요 gr 님, 맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 주말 잘 보내세요! 이용 해주셔서 정말 감사합니다~",5, 맛이 없고 음식이 식어서 맛있지 않았어요. ," 음식의 식어있는 상태와 부족한 맛으로 인해 실망을 드린 점 정말 죄송합니다. 앞으로는 더 맛있는 음식을 제공하기 위해 노력하겠습니다. 불편을 드려 죄송합니다. , ",부정,0.9165834188461304
3680,처음 시켜봤는데 넘넘 맛있어요!,"안녕하세요 fo 님, 맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 주말 잘 보내세요! 이용 해주셔서 정말 감사합니다~",5," 맛이 별로였어요, 음식이 촉촉하지 않고 식어서 먹기가 좀 그랬네요. 다음에는 안시킬 거 같아요 "," 안타깝게도 음식이 마음에 들지 않았다는 점 정말 죄송합니다. 맛과 식감에 대한 문제점을 인지하고 조치하도록 하겠습니다. , ",부정,0.9427690505981445
3681,치킨도 맛있고 떡볶이도 진짜 맛있어요!, 맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 주말 잘 보내세요! 이용 해주셔서 정말 감사합니다~,5," 맛이 별로였어요, 치킨은 맛이 없고 떡볶이도 싱거워서 별로였어요. 실망이었어요 "," 고객님께서 실망하셨다니 저도 매우 안타깝네요. 치킨과 떡볶이의 맛에 대한 피드백을 고려하여 더 나은 음식을 제공할 수 있도록 노력하겠습니다. , ",부정,0.9173048734664917
3682,떡볶이 치킨 튀김 어느하나 빠지지않고 맛있네요 잘 먹었습니다, 맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 주말 잘 보내세요! 이용 해주셔서 정말 감사합니다~,5," 맛이 별로였어요, 튀김은 딱딱한데 치킨은 기름기도 많고 맛이 별로네요. 다음에 시킬 일은 없을 것 같아요 "," 맛에 실망하셨다니 정말 안타깝습니다. 딱딱한 튀김과 부족한 치킨의 맛에 대한 문제를 인지하고 세심한 주의를 기울여 보완하도록 하겠습니다. , ",부정,0.9357756972312927
3683,다른 어플에서도 시키고 여기서도 시켜봤어요 넘나 맛도리 . , 맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 주말 잘 보내세요! 이용 해주셔서 정말 감사합니다~,5," 맛이 별로였어요, 다른 어플에서 시켜먹은 것보다 여기는 훨씬 별로네요. 다음에는 다른 곳에서 시킬게요 "," 다른 어플에서 좋은 경험을 하셨다면, 저희 가게에서 실망하셨다니 정말 안타까워요. 앞으로는 고객님께 더 맛있고 만족스러운 음식을 제공할 수 있도록 노력하겠습니다. , ",부정,0.9245280027389526
3684,리뷰가 늦었네요 맵기도 적당했고 완전 맛있어요!,"안녕하세요 xj 님, 맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 주말 잘 보내세요! 이용 해주셔서 정말 감사합니다~",5," 맛이 별로였어요, 떡볶이는 매운 맛이 없고 치킨도 그저 그랬어요. 다시는 시키지 않을거에요 "," 맛에 대해 별로로 평가받아서 정말 죄송합니다. 떡볶이의 매운 맛 부족과 치킨의 지나친 기름기 문제에 대해 고려하여 맛있는 음식을 제공할 수 있도록 노력하겠습니다. , ",부정,0.930575966835022
3685,너무너무 맛있고 치킨도 달짝찌근하게 맛있었어용 ,"안녕하세요 ka 님, 맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 주말 잘 보내세요! 이용 해주셔서 정말 감사합니다~",5," 맛이 별로였어요, 떡볶이는 밀가루 맛이 나고 치킨은 퍽퍽하고 맛이 없네요. 실망스러웠어요 "," 맛에 대해 별로로 평가받아서 정말 안타깝습니다. 저희 음식이 안 맞았다는 점을 인지하고, 향후에는 더 좋은 음식을 제공하기 위해 노력하겠습니다. , ",부정,0.9272658824920654
3686,잘먹어씁니다 다음 에 또주문할께요 서비스도 감사합니다,"안녕하세요 ma 님, 자주자주 이용 해주셔서 감사합니다~ 저희 가래떡볶이랑 로제도 정말 맛있으니 다음에 한번 꼭 드셔보세용! 그리고 떙겨요 라는 어플로 주문하시면 5000원 쿠폰 드리고 있어요! 이용 한번 해보세용~ 맛있게 드셔 주시고 시간 내서 소중한 리뷰 달아주셔서 너무 너무 감사드립니다~ 고객님 덕에 너무 힘이 나네요 ~ 또 이용 해 주실거죠~? 주말 잘 보내세요! 이용 해주셔서 정말 감사합니다~",5," 맛이 별로였어요, 너무 맵지도 않고 맛이 없어서 제대로 먹지도 못했어요. 다음에는 시키지 않을거에요 "," 맛에 실망하셨다니 정말 안타까워요. 떡볶이와 치킨이 싱거웠다는 점에 대해 고려하여 맛있는 음식을 제공할 수 있도록 노력하겠습니다. , ",부정,0.9335905313491821
